household_id,patta_holder_name,state,district,village,tribal_group,claim_type,claim_status,land_area,pond_count,homestead_area,vegetation_index,soil_index,water_index,forest_cover_pct,dist_to_road_km,has_pm_kisan,has_jal_jeevan,has_mgnrega
228,Holder_228,Tripura,Gomati,Udaipur,Reang,IFR,Approved,4.796043450966321,0,0.3325699579476349,0.6268562561347668,0.5290390262441876,0.5521704426065177,56.77264633705336,0.296056273418119,0,0,0
229,Holder_229,Tripura,West Tripura,Mohanpur,Reang,CFR,Approved,1.8564635483449046,3,0.319573009799735,0.41247185771511763,0.43708580024052224,0.4973260245917694,72.7068470979005,1.413703898060282,1,1,0
230,Holder_230,Tripura,Sepahijala,Bishalgarh,Reang,CR,Approved,4.199629460737896,1,0.18772816048455285,0.6895356089308136,0.4012349952336024,0.5855435356269716,14.045173791390491,2.6835261911598374,0,0,0
231,Holder_231,Tripura,West Tripura,Mohanpur,Reang,CFR,Approved,9.541172860710104,3,0.2715549725400842,0.5917359813446501,0.6169795736300056,0.3909479711267718,19.84573374635667,0.2718137516302434,1,1,1
232,Holder_232,Tripura,West Tripura,Mohanpur,Tripuri,CR,Approved,3.5373480687286154,1,0.36090560237750813,0.554678808573775,,0.4333728515092209,60.1642355691422,1.4698221738850001,0,0,1
233,Holder_233,Tripura,Gomati,Udaipur,Tripuri,IFR,Approved,8.746932518737097,3,0.39085247875277107,0.3488779391647095,0.45749339746816947,0.4923789824773573,40.60971537712323,2.6673479334841734,0,0,0
234,Holder_234,Tripura,Dhalai,Ambassa,Tripuri,IFR,Approved,8.871881475977952,3,0.10028674348263192,0.8261701906841616,0.5504633630307371,0.4683581083312294,38.24840345695819,2.9511163903099793,0,1,1
235,Holder_235,Tripura,Gomati,Udaipur,Jamatia,CR,Approved,3.8267719811536303,1,0.4747413720364061,0.6394692161375446,0.4734751789473546,0.6017806354675379,19.58766441809651,4.643608126665466,0,0,1
236,Holder_236,Tripura,Dhalai,Manu,Reang,IFR,Approved,1.290947751481005,0,0.16581014895712498,0.7109375548261427,0.673628450875501,0.28542995788947717,45.47390285024517,3.2976589916029178,0,0,0
237,Holder_237,Tripura,West Tripura,Agartala,Jamatia,CR,Approved,7.383300137008773,0,0.1934321736889437,0.3731564880565411,0.37571729344721655,0.2889228438948046,18.858171783746407,2.19073185214397,1,0,1
238,Holder_238,Tripura,Dhalai,Kamalpur,Reang,IFR,Approved,3.4593668406328675,3,0.2053893782775393,0.7049744084868937,0.5742936910021068,0.42356944804024277,43.36343194173783,4.665685650238726,0,0,0
239,Holder_239,Tripura,Dhalai,Ambassa,Tripuri,CFR,Approved,7.937774335446938,3,0.11512805462081413,0.8672262461196796,0.6426524366597074,0.30759676492420923,63.45307092731597,3.9674383202614125,0,0,1
240,Holder_240,Tripura,West Tripura,Jirania,Jamatia,IFR,Approved,4.705221058474114,0,0.14922084943612998,0.5827371738767444,0.4723816877578903,0.36912834644431164,28.078505052101445,1.1600428213411884,1,0,0
241,Holder_241,Tripura,Dhalai,Kamalpur,Tripuri,CFR,Approved,5.110034052254905,0,0.49453996917766485,0.5647025457193151,0.6147213675581643,0.3787728811308317,43.65503177258091,0.828043334474335,0,0,1
242,Holder_242,Tripura,West Tripura,Agartala,Reang,CFR,Approved,7.8901393641111,2,0.22608669495091444,0.36280824426037306,0.2659889545461986,0.2315690609206072,79.4411178577785,3.4438958515651183,1,1,0
243,Holder_243,Tripura,Sepahijala,Sonamura,Reang,CR,Approved,4.132451645085466,0,0.14612043613561976,,0.562053009715139,0.7931522552663952,58.06552963478261,2.8874391947695224,1,1,1
244,Holder_244,Tripura,Dhalai,Manu,Reang,IFR,Approved,4.709709780567688,3,0.14279650446984934,0.7017269901807176,0.6741506900674518,0.40647709681165467,68.8949739913639,3.9904333462052275,0,0,1
245,Holder_245,Tripura,Dhalai,Manu,Tripuri,CR,Approved,4.07380945331141,1,0.3877839870679888,0.741754065246667,0.6476898418502652,0.4257031122602696,39.0393324592382,3.746264240377695,0,1,0
246,Holder_246,Tripura,West Tripura,Jirania,Reang,IFR,Approved,3.9897348951341596,0,0.4418274656130564,0.4510350804127582,0.38175829039080966,0.3668983463908962,63.75026461880987,3.201015362516072,0,0,0
247,Holder_247,Tripura,Dhalai,Ambassa,Tripuri,CFR,Approved,5.496492480563864,2,0.20278091980338797,0.8519614854853147,0.690571283694154,0.49945341221465867,12.835642105892529,4.934634423818682,1,0,0
248,Holder_248,Tripura,Sepahijala,Bishalgarh,Jamatia,CFR,Approved,8.183594722760931,2,0.10836380493409399,0.5306749944438799,0.6044585540437555,0.33606271661118253,18.60378277795715,2.7612307045299618,0,0,1
249,Holder_249,Tripura,West Tripura,Mohanpur,Reang,IFR,Approved,3.936798963264376,2,0.18923600737814233,0.5633467293882548,0.40143966512453044,0.3649171659800541,24.21494150440435,0.7429076312082552,1,1,0
250,Holder_250,Tripura,Dhalai,Ambassa,Reang,IFR,Approved,5.480419845108498,1,0.12260627631870294,0.7416153837178495,0.5990431729023138,0.47386680167246553,38.13663472306537,4.175713111116744,1,1,1
251,Holder_251,Tripura,Sepahijala,Bishalgarh,Reang,CR,Pending,6.871909591704708,0,0.1413579746520166,0.5165674303811038,0.5121734056556326,0.3712632392622982,69.20214148280343,1.408896139259403,0,0,0
252,Holder_252,Tripura,Dhalai,Manu,Jamatia,IFR,Pending,3.0596747398847226,0,0.272603247939057,0.693312947907335,0.5454539254526303,0.26463918475368875,34.23862355515513,3.9310503110908077,1,0,0
253,Holder_253,Tripura,Gomati,Udaipur,Reang,IFR,Approved,3.136466646572729,0,0.19196734834465304,0.5112070076834823,0.617053199638754,0.5858471038028843,55.8234835460824,4.794114060800247,1,0,0
254,Holder_254,Tripura,West Tripura,Agartala,Tripuri,IFR,Approved,9.36742470672282,1,0.30637835141016934,0.3158735109501431,0.3069678670268845,0.272666729914365,59.65200063624384,3.544618467028838,0,0,0
255,Holder_255,Tripura,West Tripura,Jirania,Tripuri,CR,Approved,7.373578446645342,1,0.20139750130287615,0.4797704462840545,0.41979546940743273,0.20641051645160893,51.0327647861839,3.0609447725590453,1,0,1
256,Holder_256,Tripura,West Tripura,Agartala,Reang,IFR,Pending,5.9832734241214345,3,0.4762149204411791,0.2853119569065391,0.3070293428178786,0.1797645561793801,35.006937771909534,2.409853643240195,1,0,1
257,Holder_257,Tripura,Gomati,Amarpur,Reang,CFR,Approved,6.653340516995814,2,0.4623775871705058,0.6950430923068331,0.6067205093453757,0.5019762731983611,50.3937339199481,1.9491673567779355,0,1,0
258,Holder_258,Tripura,Gomati,Amarpur,Jamatia,CR,Approved,0.7783447094824745,2,0.32672244200418643,0.7412208153855321,0.6625971477432187,0.5295307690566236,33.958591495282235,1.894422804664814,0,0,1
259,Holder_259,Tripura,Sepahijala,Sonamura,Jamatia,CR,Approved,6.37197817283612,0,0.24176959679495447,0.5888809239887336,0.5545581456690905,0.5587333957050639,15.871161698640845,3.2545889874060348,0,1,0
260,Holder_260,Tripura,Dhalai,Ambassa,Jamatia,CFR,Approved,5.340334295629918,1,0.25245875281389424,0.6518907187445355,0.6618686785386507,0.5245076372374968,79.49627847302101,3.8061109613011803,0,0,1
261,Holder_261,Tripura,Dhalai,Manu,Reang,CFR,Approved,5.684621957904639,1,0.2647409132577988,0.6608705741440748,0.6854069089592613,0.2620534780579122,18.90277175427576,3.4568819335251892,1,0,0
262,Holder_262,Tripura,Dhalai,Manu,Jamatia,CFR,Pending,3.9145263548927622,0,0.39103172885397763,0.8336090067013786,0.5703245374479269,0.2702841656898433,15.064386868524014,1.152368485729101,0,1,1
263,Holder_263,Tripura,West Tripura,Mohanpur,Jamatia,IFR,Approved,1.2740020282729478,0,0.28065559820753516,,0.464194141930127,0.35697458039238456,71.49715244450091,2.5711384646887576,1,1,1
264,Holder_264,Tripura,West Tripura,Mohanpur,Tripuri,CFR,Approved,2.336722719314496,3,0.442691978602359,0.49218698947788597,0.6007564744581659,0.4078322553350509,31.128426262502657,3.9998723464787025,0,0,0
265,Holder_265,Tripura,West Tripura,Mohanpur,Jamatia,IFR,Approved,9.532074775520382,2,0.47763791437214587,0.4933923097468011,0.5525834458277297,0.4432301348446387,55.520788185145534,2.48337957530747,0,0,1
266,Holder_266,Tripura,Gomati,Udaipur,Tripuri,CR,Approved,4.382645841573872,2,0.23437846135157356,0.3954184002567368,0.5533872753813378,0.4365658280010843,33.0304010763563,2.7757917427303704,1,1,0
267,Holder_267,Tripura,Dhalai,Kamalpur,Tripuri,CR,Approved,4.93348998039321,2,0.32427779255027206,0.554344804860404,0.6202794634912456,0.33628766953912537,37.40179895561298,3.9014530312199462,1,0,0
268,Holder_268,Tripura,Gomati,Karbook,Jamatia,CFR,Approved,1.0007430036076705,3,0.1380226147330258,0.7312908459167651,0.5918092523444866,0.276719230773686,28.347908041175756,3.3740734700724393,0,0,0
269,Holder_269,Tripura,Dhalai,Kamalpur,Tripuri,IFR,Approved,0.8568791806678155,0,0.1801876191065436,0.6701936658886711,0.514140695925341,0.492585375047516,34.01308040551071,2.1648556202354845,0,0,0
270,Holder_270,Tripura,West Tripura,Agartala,Reang,CFR,Approved,7.313223746944198,0,0.26538630668406404,0.3208864116799812,0.3708988824662737,0.21004530843125235,38.74902804105802,4.497981013732251,0,1,0
271,Holder_271,Tripura,Dhalai,Kamalpur,Reang,CFR,Approved,5.611899309150557,2,0.18248108636071156,0.5130237598564458,0.6082878438985055,0.4902806684413314,60.429124836464005,0.9803219295846972,0,1,0
272,Holder_272,Tripura,Gomati,Udaipur,Jamatia,IFR,Approved,5.332706850054533,2,0.450624196315487,0.510564137051216,0.6547972148566975,0.6652619390045222,45.80753359643543,4.978478953233559,0,1,0
273,Holder_273,Tripura,Sepahijala,Sonamura,Reang,CFR,Pending,2.8096830390153524,3,0.16331450242363924,0.4070199429872331,,0.6832942966552975,76.04956520098838,0.7704923766859386,0,0,0
274,Holder_274,Tripura,West Tripura,Agartala,Tripuri,CR,Pending,7.575131950484261,1,0.2822643286212368,0.3027571174516762,0.3759791954300081,0.2800046246796022,12.931627568714285,0.27175986130034674,1,0,1
275,Holder_275,Tripura,Dhalai,Kamalpur,Reang,CFR,Approved,2.0982475015306727,1,0.34227969618395027,,0.5092176397436206,0.4561051030487724,45.21478258424197,4.472090725514071,0,0,1
276,Holder_276,Tripura,Gomati,Udaipur,Jamatia,IFR,Approved,2.30438006477969,2,0.37674556326433783,0.39618211244184764,0.6556535796284195,0.5271214760946288,50.89573521822027,1.375776840156589,1,1,0
277,Holder_277,Tripura,Gomati,Karbook,Jamatia,IFR,Pending,4.876765627808617,3,0.2532277478906027,0.7668874748228676,0.46910706276693365,0.4059648311691433,74.41378902519918,3.7025582117442606,1,0,0
278,Holder_278,Tripura,Dhalai,Kamalpur,Tripuri,CR,Approved,3.2196586900634383,2,0.4476396274898914,0.6355303036211688,0.5966521157938685,0.3336028415489727,13.441096653499931,4.092873799673932,0,0,0
279,Holder_279,Tripura,Gomati,Udaipur,Jamatia,IFR,Approved,2.85089832171489,1,0.32732766043117023,0.5579058107304637,0.665699269385807,0.4650219400272327,50.14497094546512,4.323134676954161,1,0,1
280,Holder_280,Tripura,West Tripura,Mohanpur,Reang,IFR,Pending,6.62975762325665,2,0.27580311217902076,0.42871436665604856,0.4059096465115841,0.4283943000886532,69.754094996957,4.959652331188,0,0,1
281,Holder_281,Tripura,Dhalai,Manu,Jamatia,CR,Approved,6.684231579576172,1,0.12689625362081466,0.7517735090221952,0.609339482542814,0.29638941922319506,26.93494096834656,1.6113906081919955,1,1,0
282,Holder_282,Tripura,West Tripura,Mohanpur,Tripuri,CFR,Approved,8.332912163099326,1,0.285875787378066,0.5172717987716544,0.5486190837965432,0.3993533717718339,71.34046439667563,3.609168041250844,0,0,0
283,Holder_283,Tripura,Dhalai,Manu,Jamatia,CR,Pending,4.4682313862432705,1,0.4282943363262921,0.8469463800537218,0.5272879505113466,0.38902891080951874,11.333038649200427,0.7539193197479754,0,1,0
284,Holder_284,Tripura,West Tripura,Jirania,Reang,CFR,Approved,1.1943083647484274,0,0.3458164072885262,0.451079692026073,0.4070499037314037,0.37939944141454407,61.27182403936108,2.1526845985128773,1,0,0
285,Holder_285,Tripura,West Tripura,Jirania,Tripuri,CR,Approved,3.099830656753848,0,0.4328649814916473,0.5231090378310924,0.5478139984255471,0.23209857236353132,75.31792548180572,4.270264127900433,0,1,1
286,Holder_286,Tripura,West Tripura,Jirania,Reang,CFR,Approved,9.81005190036976,2,0.29760466823972226,0.37602741234604153,0.4810847042821853,0.3445967292516023,56.00383631480435,1.96475862108372,1,1,1
287,Holder_287,Tripura,Gomati,Karbook,Tripuri,CR,Approved,6.164456464710669,1,0.14738468203779276,0.6685401666399514,,0.27141456239910766,40.73204707863135,3.0372578265709476,1,0,0
288,Holder_288,Tripura,West Tripura,Mohanpur,Jamatia,CFR,Approved,7.242502305609692,0,0.10545593833435243,0.6682572623992354,0.4479668311796857,0.36467431242310416,13.141671153090261,2.6181125298782435,0,1,1
289,Holder_289,Tripura,Dhalai,Manu,Tripuri,CR,Approved,0.5698993814414381,2,0.2212878186874365,0.656664100556747,0.5709992611663874,0.26388476854921866,74.40796693258402,3.3005673493378165,0,0,0
290,Holder_290,Tripura,Gomati,Udaipur,Tripuri,CFR,Pending,5.422954455733948,2,0.37919618859911697,0.48167092681789464,0.46690314089805374,0.6401069523467084,42.92073558841024,4.869893069060936,0,1,0
291,Holder_291,Tripura,West Tripura,Agartala,Jamatia,CR,Approved,0.8565222465521296,2,0.4161039615766775,0.25842802047760827,0.33100178719067663,0.27601581751229165,12.029772103516361,0.46753052720673016,1,1,1
292,Holder_292,Tripura,Gomati,Udaipur,Reang,IFR,Approved,5.907687014868756,2,0.21830113384813177,0.5278070791665179,0.5832394466378338,0.4973001259346127,58.28747499301333,2.9550152840078225,1,1,1
293,Holder_293,Tripura,West Tripura,Agartala,Jamatia,CFR,Approved,9.247323071542716,2,0.29826156835329887,0.2832504782645495,0.3504230432797285,0.29882787224423346,43.72860775033807,4.342538140401367,0,0,0
294,Holder_294,Tripura,Gomati,Amarpur,Tripuri,CR,Approved,9.699981739753875,3,0.26844756177363266,0.7154597974623447,0.6115566834740049,0.5326626275598115,18.70417222096875,2.5106370163924523,0,0,0
295,Holder_295,Tripura,Gomati,Udaipur,Jamatia,CFR,Approved,5.635250416194779,1,0.26420911374057116,0.46282196429930134,0.4650355856501963,0.5686890447633729,24.999026651718168,0.5769304925195495,1,0,1
296,Holder_296,Tripura,Dhalai,Kamalpur,Tripuri,CFR,Pending,4.852945649896052,2,0.1925394852800602,0.7872875853516141,,0.43800097816413314,14.514347631909239,2.8905888916005003,0,0,1
297,Holder_297,Tripura,Dhalai,Kamalpur,Jamatia,CR,Approved,9.477662395360692,3,0.15454844201178336,0.560280106597717,0.5839569211182702,0.3193352899293439,50.20054777960015,1.793954675954338,1,1,0
298,Holder_298,Tripura,Dhalai,Ambassa,Jamatia,CFR,Approved,6.899293403968604,1,0.17867542329248526,0.7625927340645463,0.6890408322238115,0.3868928810597455,53.542063547640645,0.9437205696220923,1,1,0
299,Holder_299,Tripura,West Tripura,Mohanpur,Reang,CR,Approved,1.11654315561489,0,0.12213295486533844,0.5994735173461654,0.5988624901974323,0.48543556389589054,45.401960884881106,4.27536566376067,1,1,0
300,Holder_300,Tripura,West Tripura,Agartala,Tripuri,IFR,Approved,4.924392987841227,2,0.17925229672943083,0.2586605204638634,0.3098973873713962,0.1304832026660835,67.19714931018305,2.703677662357384,0,0,1
301,Holder_301,Tripura,West Tripura,Agartala,Reang,CFR,Approved,2.782327675410887,3,0.10368035905015179,0.4481208755395938,0.38905014518864434,0.20799142605611193,70.27061749156096,4.67972677941952,0,1,1
302,Holder_302,Tripura,Sepahijala,Sonamura,Tripuri,IFR,Approved,4.963141053762475,0,0.3509033602543913,0.5605083235941053,0.6802394943180106,0.6870757064008279,53.09370776781886,4.068879222094731,0,1,0
303,Holder_303,Tripura,West Tripura,Mohanpur,Jamatia,CFR,Approved,4.826922934060437,3,0.22655016295507316,0.426737329634805,0.588817605124202,0.32554269672704694,10.892953579520139,3.5262646101136035,0,1,1
304,Holder_304,Tripura,Gomati,Karbook,Tripuri,CFR,Pending,6.0303756267400495,1,0.48925788457076347,0.8065169075631321,0.6064056175340772,0.42718617443574414,58.6660759023415,0.2241224161534973,1,0,1
305,Holder_305,Tripura,Dhalai,Ambassa,Reang,CFR,Approved,3.889319658317887,1,0.17748682031051916,0.6590400951311906,0.5757820889863321,0.36577814247771073,39.25994518442461,2.2535525918636,0,0,0
306,Holder_306,Tripura,Gomati,Karbook,Reang,CR,Approved,2.0605692698313165,0,0.23833142812383756,0.6900341018678797,0.4675285493527677,0.4842394557577657,49.58902382584709,1.147934151929755,1,0,0
307,Holder_307,Tripura,Gomati,Karbook,Reang,IFR,Approved,5.285334628604584,3,0.2431364634566133,0.7384505601780941,0.5111048621316048,0.34924537926857085,55.43564214132191,4.571829973034565,0,0,1
308,Holder_308,Tripura,Gomati,Karbook,Tripuri,CFR,Approved,8.38692740128474,2,0.10338059842498422,0.711800635126209,0.5701188666721235,0.37891985692412444,34.516563002895374,1.0380031264465293,0,0,1
309,Holder_309,Tripura,West Tripura,Mohanpur,Reang,CR,Approved,6.808116166642222,2,0.43568318121578364,0.6758175919643252,0.5242408707264576,0.49843160296466255,74.1968953620256,1.5730882479645703,0,1,1
310,Holder_310,Tripura,Gomati,Karbook,Reang,CFR,Approved,3.7144947262895505,0,0.11279778405772989,0.8128562394362739,0.4917021028714672,0.48264880366097906,19.378240672484687,2.6808164851255962,1,0,1
311,Holder_311,Tripura,Dhalai,Kamalpur,Reang,CR,Approved,9.387468716209144,0,0.47607193389169655,0.5349099193656428,0.6543624271227979,0.376124658695316,57.00582650967262,1.4641453711907804,0,0,0
312,Holder_312,Tripura,Sepahijala,Sonamura,Jamatia,CFR,Approved,9.16597192686723,0,0.4568297404374483,0.5694935801112674,0.7670141725268627,0.7417776200352864,10.30517059696063,1.2073504509397814,0,0,0
313,Holder_313,Tripura,Sepahijala,Sonamura,Jamatia,IFR,Approved,2.4888097941489384,3,0.31420876643438544,0.5475076090767653,0.6261697847745102,0.5242757849153756,74.72557737836266,3.0756767604932116,1,1,1
314,Holder_314,Tripura,West Tripura,Jirania,Tripuri,IFR,Approved,0.8744670586434482,2,0.31743822996451687,0.45074504469129034,0.3433811287466272,0.37373777222561544,17.875289326666405,0.6268617092241145,0,1,0
315,Holder_315,Tripura,Gomati,Amarpur,Tripuri,CFR,Approved,7.5424327293322415,2,0.3615111691824625,0.6365249316344465,0.6951220401719829,0.510243019336333,16.641896110330222,0.47920524186043867,0,1,1
316,Holder_316,Tripura,West Tripura,Agartala,Reang,CR,Approved,8.362297482816956,2,0.25482000477395483,0.4056201409085902,0.26987870091127725,0.27240289645452453,33.3105343136571,1.9867774168931427,0,0,1
317,Holder_317,Tripura,West Tripura,Agartala,Jamatia,CFR,Approved,9.694713376537875,0,0.3588889133591422,0.4306892976283486,0.3230592878228404,0.2212505875501955,36.14964002273564,3.659189381637739,0,0,1
318,Holder_318,Tripura,Gomati,Amarpur,Reang,CR,Approved,8.953445743838952,2,0.11790735547539476,0.7412024502257489,0.5349677254520825,0.4756415191158606,25.001005062601504,2.8630724397149505,1,1,0
319,Holder_319,Tripura,West Tripura,Mohanpur,Reang,CFR,Approved,6.205080297960941,1,0.12161905093989063,,0.4365934980405623,0.37350688445830627,50.958516264898726,2.2298070486405384,0,0,1
320,Holder_320,Tripura,Gomati,Udaipur,Jamatia,CR,Approved,5.535497222517618,0,0.2828921678478178,0.32386030828492274,0.45645297673737173,0.44054988674644685,41.00398686293745,2.9156075082779958,0,0,1
321,Holder_321,Tripura,West Tripura,Mohanpur,Jamatia,IFR,Approved,0.7644899869945698,2,0.319848920442414,0.688934533476752,0.5373823839737543,0.493164432230644,12.392291232876119,1.9541671263357132,0,0,1
322,Holder_322,Tripura,West Tripura,Agartala,Jamatia,CFR,Approved,2.8432362450253894,3,0.4551270561343276,0.30812446958253303,0.2967724199627889,0.20122837256804882,32.37564435787104,4.693502410074142,1,0,0
323,Holder_323,Tripura,West Tripura,Agartala,Tripuri,IFR,Approved,4.866340141462801,0,0.14186425356315852,0.3098779221582275,0.2658497026392616,0.22816526293804124,66.73030395012194,0.4635434763717168,0,1,0
324,Holder_324,Tripura,Gomati,Amarpur,Tripuri,IFR,Approved,6.470787050793894,1,0.42905917087755574,0.6040095456274,0.6239175909795659,0.5125502730995384,58.2791074403308,3.432279099343209,1,0,0
325,Holder_325,Tripura,Gomati,Karbook,Reang,CFR,Approved,5.793892416524901,1,0.18401893491682786,0.638006213282162,0.46226992542213363,0.44519039651710995,60.740959750591635,4.478156791173203,0,0,0
326,Holder_326,Tripura,West Tripura,Mohanpur,Tripuri,CFR,Pending,7.55504190197606,3,0.2576334594040127,0.537940127130796,0.41454094887636894,0.49897326343395343,58.86818468584665,4.058646601929216,0,0,0
327,Holder_327,Tripura,Dhalai,Manu,Jamatia,CR,Approved,3.157785843426888,3,0.22664097393096516,0.6144451402490916,0.6390070457717106,0.44673578505268274,31.76811149681233,1.0833969671429444,1,0,1
328,Holder_328,Tripura,Gomati,Amarpur,Jamatia,CR,Approved,5.867049772698496,0,0.26006210914615957,0.6097950260539815,0.5284498737374392,0.3803462348556072,16.976474545374312,1.620446475105384,0,0,1
329,Holder_329,Tripura,Dhalai,Kamalpur,Tripuri,IFR,Approved,1.3373513122125251,0,0.16019819922903422,0.5909825442702786,0.4752614527526617,0.43843226833882637,29.07270288231672,3.6418301057941025,1,0,1
330,Holder_330,Tripura,West Tripura,Agartala,Reang,CR,Approved,4.429822474040466,1,0.301428029761422,0.21557294953251568,0.32641331922246847,0.29933937077059536,68.22497101296115,0.6044986840676746,0,0,1
331,Holder_331,Tripura,Gomati,Amarpur,Reang,CR,Approved,7.62652791306871,3,0.4206570359325469,0.7534925673765047,0.6230438876462021,0.4265634051966529,78.63295584481497,4.096936159196403,1,0,0
332,Holder_332,Tripura,West Tripura,Mohanpur,Tripuri,CFR,Approved,7.087308107575918,0,0.2766136041515588,0.5871687508874915,0.5317603659779129,0.3852166767780743,44.569291031909295,3.6507533341029936,0,0,1
333,Holder_333,Tripura,West Tripura,Agartala,Reang,CR,Approved,9.9111060031357,1,0.29624543035927964,0.23267759418504988,0.38299063228607,0.18995692976426448,10.679024844612956,3.7021119163296445,1,0,0
334,Holder_334,Tripura,Gomati,Udaipur,Reang,IFR,Approved,3.139965696883682,3,0.4395070341125257,0.3681178791372678,0.5419398377193224,0.5242389257586781,19.803136849396033,0.6811585772844386,0,0,0
335,Holder_335,Tripura,Gomati,Amarpur,Reang,CR,Approved,5.232798342152802,1,0.38242324585521237,0.7568844738917186,0.6467228761122804,0.542326223410335,32.545640272138606,3.645250615117908,0,0,0
336,Holder_336,Tripura,Dhalai,Ambassa,Jamatia,IFR,Approved,3.630538930852969,2,0.2961817634079139,0.6527578161071619,0.6040384995449404,0.4203360379088309,50.50097440150648,3.463127001055856,0,1,1
337,Holder_337,Tripura,West Tripura,Agartala,Jamatia,CFR,Approved,4.68572958356216,3,0.20307825927567189,0.20479806920576418,0.28897198131175517,0.252057964624427,15.256555206371978,4.188427955944882,0,0,1
338,Holder_338,Tripura,West Tripura,Mohanpur,Tripuri,IFR,Approved,8.641026233759186,0,0.4539706987379867,0.4411329117186997,0.5338275328631479,0.3430403744034475,76.0350109096917,0.3996605900310536,0,0,0
339,Holder_339,Tripura,West Tripura,Jirania,Jamatia,CR,Approved,6.999986214290622,0,0.3308081606762233,0.3530301936609733,0.3603003643998854,0.44396843872751346,35.55585712990805,0.3109312086454025,0,0,1
340,Holder_340,Tripura,Dhalai,Manu,Reang,CFR,Pending,8.883191317802027,2,0.18845904404427738,0.8003842779707474,0.6919153288642066,0.34757080878527247,73.88089525473761,1.9904340794170914,0,1,0
341,Holder_341,Tripura,Sepahijala,Bishalgarh,Jamatia,CR,Pending,2.433355529152921,3,0.20764790105520414,0.43292085960325105,0.5369898722434232,0.43631320036798826,64.63652619299152,0.9141837624759339,1,0,0
342,Holder_342,Tripura,Gomati,Karbook,Tripuri,CFR,Approved,8.796930619493661,1,0.42125323557449834,0.811089270684904,0.4696165161568489,0.3720602842554446,62.88060907609068,2.8802454923370653,1,0,1
343,Holder_343,Tripura,Sepahijala,Bishalgarh,Jamatia,CFR,Approved,1.067741604694652,0,0.11765822483498219,0.44501459940819527,0.481168981722515,0.5212071232163399,52.47037058475624,4.603274727232394,1,1,1
344,Holder_344,Tripura,West Tripura,Mohanpur,Reang,CR,Approved,8.941693164152948,2,0.49683687481152805,0.5428054388106299,0.4939720712864424,0.37889525571400706,53.87486719362912,2.0791027056032756,0,1,1
345,Holder_345,Tripura,Dhalai,Kamalpur,Reang,CR,Pending,3.626200904876915,2,0.15214067188591673,0.637834030521796,0.6462541359592642,0.4784169377880469,54.66022646513737,4.2557618109085,0,1,1
346,Holder_346,Tripura,Dhalai,Kamalpur,Tripuri,CFR,Approved,3.4885825174336316,3,0.41842741015877494,,0.6467258465638237,0.36308137914960253,54.01049709179075,0.2011561976857591,0,0,1
347,Holder_347,Tripura,West Tripura,Jirania,Jamatia,CFR,Approved,5.364841478637307,3,0.2579101267086732,0.5220336765216356,0.409400781013848,0.26366765551151283,48.760976197885284,1.0088702886040841,1,0,1
348,Holder_348,Tripura,Gomati,Karbook,Jamatia,CR,Approved,9.436556783370701,0,0.29688647331498674,0.8102178948564807,0.457685269792465,0.4754404980338559,79.04898129380223,0.346032990339611,0,0,1
349,Holder_349,Tripura,Dhalai,Ambassa,Jamatia,IFR,Approved,0.953922964473351,2,0.4522602309858311,0.7653693661561836,0.6593003692020701,0.4648384805514457,61.26033971979873,1.7751064664723293,0,1,1
350,Holder_350,Tripura,West Tripura,Jirania,Reang,CR,Approved,3.8461942631720802,1,0.2651644758356853,0.5737794351766341,0.4591674205418018,0.35348339619001545,64.38624718747649,4.559310059343214,1,0,1
351,Holder_351,Tripura,Sepahijala,Sonamura,Tripuri,CFR,Approved,8.63743389249169,2,0.31499750146929384,0.36666301014017244,0.679602005486301,0.5450507002451125,71.0723970558572,0.6653701932751412,0,0,1
352,Holder_352,Tripura,Sepahijala,Bishalgarh,Jamatia,CR,Approved,4.262517535636934,1,0.11971986496366799,0.6212301306164456,0.5280554802031686,0.504068333762506,25.09478339080944,3.110766928370242,1,1,0
353,Holder_353,Tripura,West Tripura,Jirania,Reang,IFR,Approved,2.3919905271721364,1,0.10093898954698127,0.36041822515059607,0.3211980040114508,0.3790808470156706,15.866291136654255,2.367180507773332,1,1,1
354,Holder_354,Tripura,Sepahijala,Bishalgarh,Reang,CR,Approved,4.535544722648412,0,0.19791994920069036,0.42162530079960203,0.4178141819413147,0.30363254257046624,43.80261056190191,4.7046474193559,0,1,0
355,Holder_355,Tripura,West Tripura,Agartala,Reang,CFR,Approved,4.162748764170859,2,0.3722332371675069,0.43912534957487004,0.36062625391885106,0.17065028170041283,45.98564869334912,0.7880918841780504,0,1,0
356,Holder_356,Tripura,Dhalai,Kamalpur,Jamatia,CR,Approved,9.196453913933683,1,0.14850595734365468,0.5889606743862966,0.5374258074364624,0.4549307062362364,68.04272459649424,1.2177336824106988,0,1,1
357,Holder_357,Tripura,West Tripura,Agartala,Jamatia,CFR,Approved,7.738376569559422,3,0.14550478352181978,0.3653426527676036,0.2777793351801202,0.13482186706681687,41.0648505497635,0.34180144933516776,1,0,0
358,Holder_358,Tripura,Dhalai,Manu,Jamatia,CFR,Approved,5.298597779568061,1,0.2643842432143613,0.6245989124283493,0.6320605439402676,0.40287453244434723,49.95971178810189,2.282889198230594,0,1,1
